name	gene_id	biotype	cluster	chr	start	end
DLC1	ENSDARG00000079317	protein_coding	Cluster054	1	14604453	14642737
DNAJB5 (1 of many)	ENSDARG00000004187	protein_coding	Cluster001	21	5004589	5009491
DOC2A	ENSDARG00000078736	protein_coding	Cluster001	3	15400357	15458428
DOCK4 (1 of many)	ENSDARG00000076213	protein_coding	Cluster001	25	21420003	21618778
DPEP2	ENSDARG00000079216	protein_coding	Cluster001	7	34996577	35012845
DPP10	ENSDARG00000104767	protein_coding	Cluster001	23	33928510	33975836
DST	ENSDARG00000101858	protein_coding	Cluster003	13	1441977	1589054
DTX3	ENSDARG00000025766	protein_coding	Cluster017	23	27114570	27134531
DUOXA2	ENSDARG00000078962	protein_coding	Cluster004	25	31533283	31547255
DUSP26	ENSDARG00000103752	protein_coding	Cluster001	10	44560680	44566149
DUSP8 (1 of many)	ENSDARG00000039232	protein_coding	Cluster003	18	49945735	49959998
DXO	ENSDARG00000036852	protein_coding	Cluster099	3	60389081	60394304
DYNC1H1	ENSDARG00000014717	protein_coding	Cluster007	17	1527965	1599371
DYNC1I2 (1 of many)	ENSDARG00000103195	protein_coding	Cluster001	6	3771606	3795958
E2F2	ENSDARG00000079233	protein_coding	Cluster009	17	27225056	27247662
EFEMP1 (1 of many):ENSDARG00000104210	ENSDARG00000104210	protein_coding	Cluster001	22	35092297	35108032
EFNA4	ENSDARG00000090427	protein_coding	Cluster020	16	22979187	23071731
EGFLAM	ENSDARG00000099008	protein_coding	Cluster001	5	7415240	7463483
EHMT2	ENSDARG00000102325	protein_coding	Cluster002	19	1334979	1356617
ELFN1 (1 of many)	ENSDARG00000078141	protein_coding	Cluster001	3	46054904	46057680
EMB	ENSDARG00000059485	protein_coding	Cluster001	5	65674484	65682918
EML5	ENSDARG00000053517	protein_coding	Cluster001	17	43048924	43296752
EML6	ENSDARG00000102755	protein_coding	Cluster003	11	42640693	42688166
ENSDARG00000003146	ENSDARG00000003146	protein_coding	Cluster001	13	17571723	17579001
ENSDARG00000003313	ENSDARG00000003313	protein_coding	Cluster004	24	38770546	38807189
ENSDARG00000004658	ENSDARG00000004658	protein_coding	Cluster007	7	7145551	7164981
ENSDARG00000010556	ENSDARG00000010556	protein_coding	Cluster007	12	4223765	4243723
ENSDARG00000013252	ENSDARG00000013252	protein_coding	Cluster001	3	26603291	26620948
ENSDARG00000014039	ENSDARG00000014039	protein_coding	Cluster160	20	42640658	42664630
ENSDARG00000014169	ENSDARG00000014169	protein_coding	Cluster001	6	55164916	55183001
ENSDARG00000014825	ENSDARG00000014825	protein_coding	Cluster006	16	13726119	13733808
ENSDARG00000015931	ENSDARG00000015931	protein_coding	Cluster001	4	5252371	5294296
ENSDARG00000016538	ENSDARG00000016538	protein_coding	Cluster002	4	9466133	9475502
ENSDARG00000016674	ENSDARG00000016674	protein_coding	Cluster016	3	1054435	1060784
ENSDARG00000017188	ENSDARG00000017188	protein_coding	Cluster030	20	14202081	14218237
ENSDARG00000020834	ENSDARG00000020834	protein_coding	Cluster114	9	12934265	12983197
ENSDARG00000021566	ENSDARG00000021566	protein_coding	Cluster004	14	196090	204764
ENSDARG00000022807	ENSDARG00000022807	protein_coding	Cluster004	16	13534374	13563698
ENSDARG00000024619	ENSDARG00000024619	protein_coding	Cluster001	19	15666928	15716605
ENSDARG00000024631	ENSDARG00000024631	protein_coding	Cluster002	18	17635229	17668735
ENSDARG00000025858	ENSDARG00000025858	protein_coding	Cluster004	8	49103270	49123267
ENSDARG00000026972	ENSDARG00000026972	protein_coding	Cluster011	2	39019850	39026674
ENSDARG00000028096	ENSDARG00000028096	protein_coding	Cluster004	10	15088718	15090662
ENSDARG00000029114	ENSDARG00000029114	protein_coding	Cluster001	16	32105755	32126845
ENSDARG00000030107	ENSDARG00000030107	protein_coding	Cluster068	20	21738724	21906497
ENSDARG00000031534	ENSDARG00000031534	protein_coding	Cluster005	3	19319037	19327733
ENSDARG00000036422	ENSDARG00000036422	protein_coding	Cluster001	7	20179096	20194423
ENSDARG00000036493	ENSDARG00000036493	protein_coding	Cluster011	7	39822780	39829871
ENSDARG00000036767	ENSDARG00000036767	protein_coding	Cluster092	19	7763184	7772050
ENSDARG00000037190	ENSDARG00000037190	protein_coding	Cluster043	20	6164739	6171275
ENSDARG00000037528	ENSDARG00000037528	protein_coding	Cluster002	20	6543313	6550986
ENSDARG00000038424	ENSDARG00000038424	protein_coding	Cluster024	16	16757226	16793741
ENSDARG00000039063	ENSDARG00000039063	protein_coding	Cluster146	1	13813268	13820246
ENSDARG00000039936	ENSDARG00000039936	protein_coding	Cluster104	13	20326292	20332054
ENSDARG00000040162	ENSDARG00000040162	protein_coding	Cluster007	17	23278904	23282297
ENSDARG00000040966	ENSDARG00000040966	protein_coding	Cluster011	15	29207250	29219743
ENSDARG00000041685	ENSDARG00000041685	protein_coding	Cluster005	15	21178414	21303684
ENSDARG00000041998	ENSDARG00000041998	protein_coding	Cluster003	9	9344387	9370021
ENSDARG00000042646	ENSDARG00000042646	protein_coding	Cluster003	15	19520380	19665048
ENSDARG00000042887	ENSDARG00000042887	protein_coding	Cluster021	1	53510235	53519707
ENSDARG00000043394	ENSDARG00000043394	protein_coding	Cluster001	20	19377349	19466292
ENSDARG00000043963	ENSDARG00000043963	protein_coding	Cluster002	20	170642	194206
ENSDARG00000044694	ENSDARG00000044694	protein_coding	Cluster003	21	19807558	19829715
ENSDARG00000044767	ENSDARG00000044767	protein_coding	Cluster014	3	15027422	15037193
ENSDARG00000045089	ENSDARG00000045089	protein_coding	Cluster092	13	20248410	20250503
ENSDARG00000045254	ENSDARG00000045254	protein_coding	Cluster002	24	37810920	37820708
ENSDARG00000045947	ENSDARG00000045947	protein_coding	Cluster003	12	4340966	4444705
ENSDARG00000045979	ENSDARG00000045979	protein_coding	Cluster001	5	4041699	4052774
ENSDARG00000051873	ENSDARG00000051873	protein_coding	Cluster001	25	21702849	21724878
ENSDARG00000053454	ENSDARG00000053454	protein_coding	Cluster001	6	44593202	44678137
ENSDARG00000053746	ENSDARG00000053746	protein_coding	Cluster001	2	1331990	1346930
ENSDARG00000055498	ENSDARG00000055498	protein_coding	Cluster001	2	5449942	5477837
ENSDARG00000055999	ENSDARG00000055999	protein_coding	Cluster001	21	30158052	30200101
ENSDARG00000056080	ENSDARG00000056080	protein_coding	Cluster121	13	21581834	21608692
ENSDARG00000056339	ENSDARG00000056339	protein_coding	Cluster156	16	21686384	21723362
ENSDARG00000056379	ENSDARG00000056379	protein_coding	Cluster043	16	21975668	21981009
ENSDARG00000056572	ENSDARG00000056572	protein_coding	Cluster001	19	28772530	28783190
ENSDARG00000056791	ENSDARG00000056791	protein_coding	Cluster005	3	19311251	19316277
ENSDARG00000057353	ENSDARG00000057353	protein_coding	Cluster003	7	17804264	17822251
ENSDARG00000057669	ENSDARG00000057669	protein_coding	Cluster001	1	53480127	53502501
ENSDARG00000057890	ENSDARG00000057890	protein_coding	Cluster031	13	9007896	9036512
ENSDARG00000058280	ENSDARG00000058280	protein_coding	Cluster009	8	12998438	13026654
ENSDARG00000058445	ENSDARG00000058445	protein_coding	Cluster001	1	8550817	8565832
ENSDARG00000058630	ENSDARG00000058630	protein_coding	Cluster002	21	11237606	11274643
ENSDARG00000058679	ENSDARG00000058679	protein_coding	Cluster099	21	11428535	11436742
ENSDARG00000060395	ENSDARG00000060395	protein_coding	Cluster010	2	37464786	37477740
ENSDARG00000061023	ENSDARG00000061023	protein_coding	Cluster016	8	25940801	25952413
ENSDARG00000061717	ENSDARG00000061717	protein_coding	Cluster005	9	5321983	5332252
ENSDARG00000062790	ENSDARG00000062790	protein_coding	Cluster003	13	28689778	28771841
ENSDARG00000063407	ENSDARG00000063407	protein_coding	Cluster118	16	1275707	1294474
ENSDARG00000063518	ENSDARG00000063518	protein_coding	Cluster061	2	50630	53978
ENSDARG00000067727	ENSDARG00000067727	protein_coding	Cluster003	20	4221954	4286363
ENSDARG00000068030	ENSDARG00000068030	protein_coding	Cluster001	7	2280036	2308629
ENSDARG00000068274	ENSDARG00000068274	protein_coding	Cluster001	18	41505649	41519608
ENSDARG00000068586	ENSDARG00000068586	protein_coding	Cluster005	14	45706669	45738362
ENSDARG00000068745	ENSDARG00000068745	protein_coding	Cluster001	2	24521355	24596685
ENSDARG00000069038	ENSDARG00000069038	protein_coding	Cluster001	18	16967882	16981227
ENSDARG00000069230	ENSDARG00000069230	protein_coding	Cluster016	8	18414340	18425079
ENSDARG00000069251	ENSDARG00000069251	protein_coding	Cluster008	20	43839944	43846622
ENSDARG00000069607	ENSDARG00000069607	protein_coding	Cluster001	4	4774151	4786635
ENSDARG00000069696	ENSDARG00000069696	protein_coding	Cluster046	8	22478123	22486816
ENSDARG00000069758	ENSDARG00000069758	protein_coding	Cluster172	9	22846107	22861957
ENSDARG00000070100	ENSDARG00000070100	protein_coding	Cluster001	7	7046534	7139690
ENSDARG00000070170	ENSDARG00000070170	protein_coding	Cluster001	16	42024406	42034101
ENSDARG00000070918	ENSDARG00000070918	protein_coding	Cluster024	22	38276174	38287021
ENSDARG00000071460	ENSDARG00000071460	protein_coding	Cluster003	24	38267933	38304065
ENSDARG00000071541	ENSDARG00000071541	protein_coding	Cluster097	22	10556614	10562194
ENSDARG00000073673	ENSDARG00000073673	protein_coding	Cluster127	7	69816793	69833076
ENSDARG00000073822	ENSDARG00000073822	protein_coding	Cluster001	23	4644933	4741647
ENSDARG00000074221	ENSDARG00000074221	protein_coding	Cluster093	11	5641816	5713549
ENSDARG00000074270	ENSDARG00000074270	protein_coding	Cluster004	12	29108376	29118836
ENSDARG00000074508	ENSDARG00000074508	protein_coding	Cluster001	11	11613451	11641748
ENSDARG00000074639	ENSDARG00000074639	protein_coding	Cluster142	24	56416	69612
ENSDARG00000074764	ENSDARG00000074764	protein_coding	Cluster008	3	3687347	3699510
ENSDARG00000074919	ENSDARG00000074919	protein_coding	Cluster001	13	854952	864083
ENSDARG00000074930	ENSDARG00000074930	protein_coding	Cluster043	19	11061985	11068663
ENSDARG00000075024	ENSDARG00000075024	protein_coding	Cluster036	23	44681181	44705411
ENSDARG00000075043	ENSDARG00000075043	protein_coding	Cluster001	1	50203984	50215255
ENSDARG00000075274	ENSDARG00000075274	protein_coding	Cluster020	25	2340579	2358278
ENSDARG00000075385	ENSDARG00000075385	protein_coding	Cluster002	16	1200492	1212591
ENSDARG00000075504	ENSDARG00000075504	protein_coding	Cluster011	11	1558159	1580690
ENSDARG00000075706	ENSDARG00000075706	protein_coding	Cluster001	2	31643190	31678391
ENSDARG00000076070	ENSDARG00000076070	protein_coding	Cluster001	20	14248309	14310718
ENSDARG00000076127	ENSDARG00000076127	protein_coding	Cluster001	13	12167522	12243118
ENSDARG00000076268	ENSDARG00000076268	protein_coding	Cluster001	5	5031096	5034674
ENSDARG00000076371	ENSDARG00000076371	protein_coding	Cluster001	11	43878002	43901636
ENSDARG00000076623	ENSDARG00000076623	protein_coding	Cluster003	19	40466	61377
ENSDARG00000076679	ENSDARG00000076679	protein_coding	Cluster001	3	61765145	61816674
ENSDARG00000076873	ENSDARG00000076873	protein_coding	Cluster001	8	31239685	31245136
ENSDARG00000077166	ENSDARG00000077166	protein_coding	Cluster011	14	25950443	25968487
ENSDARG00000077405	ENSDARG00000077405	protein_coding	Cluster008	23	45487012	45605143
ENSDARG00000077717	ENSDARG00000077717	protein_coding	Cluster013	11	1369582	1374046
ENSDARG00000077725	ENSDARG00000077725	protein_coding	Cluster001	17	1354915	1363561
ENSDARG00000077799	ENSDARG00000077799	protein_coding	Cluster005	23	45844302	45846431
ENSDARG00000077967	ENSDARG00000077967	protein_coding	Cluster003	9	19678435	19700065
ENSDARG00000078183	ENSDARG00000078183	protein_coding	Cluster149	3	3667294	3683393
ENSDARG00000078645	ENSDARG00000078645	protein_coding	Cluster001	21	13259593	13280138
ENSDARG00000078770	ENSDARG00000078770	protein_coding	Cluster001	20	47020670	47042854
ENSDARG00000078822	ENSDARG00000078822	protein_coding	Cluster002	2	10684763	10780420
ENSDARG00000079004	ENSDARG00000079004	protein_coding	Cluster001	12	3199927	3217223
ENSDARG00000079034	ENSDARG00000079034	protein_coding	Cluster008	7	20325726	20330953
ENSDARG00000079328	ENSDARG00000079328	protein_coding	Cluster004	22	5674514	5694306
ENSDARG00000079660	ENSDARG00000079660	protein_coding	Cluster011	7	64323604	64350388
ENSDARG00000079741	ENSDARG00000079741	protein_coding	Cluster001	9	50061320	50062804
ENSDARG00000079784	ENSDARG00000079784	protein_coding	Cluster001	2	42363530	42375285
ENSDARG00000079873	ENSDARG00000079873	protein_coding	Cluster001	1	7917824	7926453
ENSDARG00000082979	ENSDARG00000082979	protein_coding	Cluster002	9	52367104	52419620
ENSDARG00000086057	ENSDARG00000086057	protein_coding	Cluster247	8	54172121	54188783
ENSDARG00000086112	ENSDARG00000086112	protein_coding	Cluster017	10	32107046	32114218
ENSDARG00000086579	ENSDARG00000086579	protein_coding	Cluster010	1	50998008	51016982
ENSDARG00000086665	ENSDARG00000086665	protein_coding	Cluster001	10	23052811	23057077
ENSDARG00000086764	ENSDARG00000086764	protein_coding	Cluster008	16	10438799	10455227
ENSDARG00000086945	ENSDARG00000086945	protein_coding	Cluster014	12	2345031	2349371
ENSDARG00000087162	ENSDARG00000087162	protein_coding	Cluster016	7	22042363	22053956
ENSDARG00000087456	ENSDARG00000087456	protein_coding	Cluster006	20	50246506	50249425
ENSDARG00000087461	ENSDARG00000087461	protein_coding	Cluster060	12	34753499	34769026
ENSDARG00000087611	ENSDARG00000087611	protein_coding	Cluster063	19	27244281	27260526
ENSDARG00000087633	ENSDARG00000087633	protein_coding	Cluster005	21	14687592	14706825
ENSDARG00000087663	ENSDARG00000087663	protein_coding	Cluster001	24	38111193	38124696
ENSDARG00000087805	ENSDARG00000087805	protein_coding	Cluster005	6	30469874	30477653
ENSDARG00000088044	ENSDARG00000088044	protein_coding	Cluster005	4	9523889	9532429
ENSDARG00000088083	ENSDARG00000088083	protein_coding	Cluster147	15	47019767	47025644
ENSDARG00000088862	ENSDARG00000088862	protein_coding	Cluster214	17	50719992	50751012
ENSDARG00000089066	ENSDARG00000089066	protein_coding	Cluster006	7	51195924	51253587
ENSDARG00000089094	ENSDARG00000089094	protein_coding	Cluster004	14	8136134	8143582
ENSDARG00000089303	ENSDARG00000089303	protein_coding	Cluster021	25	10681255	10694595
ENSDARG00000089567	ENSDARG00000089567	protein_coding	Cluster011	12	13053573	13067914
ENSDARG00000089853	ENSDARG00000089853	protein_coding	Cluster005	1	46293820	46298613
ENSDARG00000089920	ENSDARG00000089920	protein_coding	Cluster001	13	2019227	2083922
ENSDARG00000089954	ENSDARG00000089954	protein_coding	Cluster017	17	6446863	6484305
ENSDARG00000090126	ENSDARG00000090126	protein_coding	Cluster001	15	15439585	15445857
ENSDARG00000090381	ENSDARG00000090381	protein_coding	Cluster001	17	2172529	2209370
ENSDARG00000090401	ENSDARG00000090401	protein_coding	Cluster034	4	4592932	4603496
ENSDARG00000090526	ENSDARG00000090526	protein_coding	Cluster001	12	30427759	30434120
ENSDARG00000090625	ENSDARG00000090625	protein_coding	Cluster214	3	32440215	32451660
ENSDARG00000090997	ENSDARG00000090997	protein_coding	Cluster025	14	8198296	8267365
ENSDARG00000091031	ENSDARG00000091031	protein_coding	Cluster129	23	12520284	12551360
ENSDARG00000091099	ENSDARG00000091099	protein_coding	Cluster001	13	9714611	9738069
ENSDARG00000091135	ENSDARG00000091135	protein_coding	Cluster001	20	20813712	20822946
ENSDARG00000091408	ENSDARG00000091408	protein_coding	Cluster001	2	54705165	54821647
ENSDARG00000091457	ENSDARG00000091457	protein_coding	Cluster006	20	53438776	53441527
ENSDARG00000091872	ENSDARG00000091872	protein_coding	Cluster016	5	26186816	26195285
ENSDARG00000092260	ENSDARG00000092260	protein_coding	Cluster001	23	45803737	45813729
ENSDARG00000092464	ENSDARG00000092464	protein_coding	Cluster097	5	22953301	22981515
ENSDARG00000092508	ENSDARG00000092508	protein_coding	Cluster002	5	62609269	62626111
ENSDARG00000092787	ENSDARG00000092787	protein_coding	Cluster013	10	27036701	27037769
ENSDARG00000092846	ENSDARG00000092846	protein_coding	Cluster127	25	34592204	34596715
ENSDARG00000093026	ENSDARG00000093026	protein_coding	Cluster083	21	18888682	18892772
ENSDARG00000093195	ENSDARG00000093195	protein_coding	Cluster004	25	34627132	34627506
ENSDARG00000093999	ENSDARG00000093999	protein_coding	Cluster053	5	62681995	62693747
ENSDARG00000094043	ENSDARG00000094043	protein_coding	Cluster002	5	62628507	62645290
ENSDARG00000094107	ENSDARG00000094107	protein_coding	Cluster012	5	62595208	62601552
ENSDARG00000094160	ENSDARG00000094160	protein_coding	Cluster004	1	46139577	46141648
ENSDARG00000095142	ENSDARG00000095142	protein_coding	Cluster129	5	32231325	32259545
ENSDARG00000095217	ENSDARG00000095217	protein_coding	Cluster005	22	237708	250084
ENSDARG00000095339	ENSDARG00000095339	protein_coding	Cluster003	14	6322136	6420990
ENSDARG00000095817	ENSDARG00000095817	protein_coding	Cluster053	23	45737526	45752237
ENSDARG00000095819	ENSDARG00000095819	protein_coding	Cluster001	2	16697178	16711693
ENSDARG00000096081	ENSDARG00000096081	protein_coding	Cluster052	25	25343089	25352721
ENSDARG00000096445	ENSDARG00000096445	protein_coding	Cluster005	17	25631548	25719061
ENSDARG00000096554	ENSDARG00000096554	protein_coding	Cluster008	1	25983044	26006725
ENSDARG00000096566	ENSDARG00000096566	protein_coding	Cluster010	1	50971707	50992837
ENSDARG00000096701	ENSDARG00000096701	protein_coding	Cluster001	12	34983746	34994351
ENSDARG00000096908	ENSDARG00000096908	protein_coding	Cluster001	6	34043842	34051541
ENSDARG00000096920	ENSDARG00000096920	protein_coding	Cluster001	5	3281766	3297378
ENSDARG00000097055	ENSDARG00000097055	protein_coding	Cluster111	5	58446359	58532555
ENSDARG00000097285	ENSDARG00000097285	protein_coding	Cluster001	25	10738107	10743999
ENSDARG00000097323	ENSDARG00000097323	protein_coding	Cluster023	11	17888830	17896268
ENSDARG00000097530	ENSDARG00000097530	protein_coding	Cluster051	17	32655499	32668592
ENSDARG00000098090	ENSDARG00000098090	protein_coding	Cluster001	KN150125.1	15167	82871
ENSDARG00000098194	ENSDARG00000098194	protein_coding	Cluster002	12	1671374	1735160
ENSDARG00000098209	ENSDARG00000098209	protein_coding	Cluster002	14	49779239	49798951
ENSDARG00000098278	ENSDARG00000098278	protein_coding	Cluster005	15	36517368	36561825
ENSDARG00000098380	ENSDARG00000098380	protein_coding	Cluster001	12	25801639	25826708
ENSDARG00000098474	ENSDARG00000098474	protein_coding	Cluster002	KN150447.1	650	5694
ENSDARG00000098518	ENSDARG00000098518	protein_coding	Cluster008	KN149858.1	12733	16973
ENSDARG00000098623	ENSDARG00000098623	protein_coding	Cluster002	11	11319837	11336232
ENSDARG00000098631	ENSDARG00000098631	protein_coding	Cluster001	13	1403988	1412404
ENSDARG00000098637	ENSDARG00000098637	protein_coding	Cluster001	KN150600.1	14612	27709
ENSDARG00000098666	ENSDARG00000098666	protein_coding	Cluster002	11	44678472	44693519
ENSDARG00000098674	ENSDARG00000098674	protein_coding	Cluster002	18	50863799	50876414
ENSDARG00000098695	ENSDARG00000098695	protein_coding	Cluster036	12	46798830	46823456
ENSDARG00000098784	ENSDARG00000098784	protein_coding	Cluster002	KN150307.1	6472	7270
ENSDARG00000098791	ENSDARG00000098791	protein_coding	Cluster005	25	4634061	4654207
ENSDARG00000098816	ENSDARG00000098816	protein_coding	Cluster001	24	37086314	37091016
ENSDARG00000098817	ENSDARG00000098817	protein_coding	Cluster003	24	37230175	37243208
ENSDARG00000098911	ENSDARG00000098911	protein_coding	Cluster008	25	3381634	3392855
ENSDARG00000098989	ENSDARG00000098989	protein_coding	Cluster019	7	72285727	72298144
ENSDARG00000099194	ENSDARG00000099194	protein_coding	Cluster066	25	3521791	3547021
ENSDARG00000099301	ENSDARG00000099301	protein_coding	Cluster098	KN149781.1	4959	8644
ENSDARG00000099362	ENSDARG00000099362	protein_coding	Cluster003	25	36888884	36897948
ENSDARG00000099385	ENSDARG00000099385	protein_coding	Cluster002	7	39139162	39169054
