Ensembl Gene ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	Associated Gene Name	Description	Pfam ID	Ensembl Protein Family ID(s)	Ensembl Family Description
ENSDARG00000099350	4	63321676	63328191	-1	si:ch211-283l16.1	si:ch211-283l16.1 [Source:ZFIN;Acc:ZDB-GENE-110913-44]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000099350	4	63321676	63328191	-1	si:ch211-283l16.1	si:ch211-283l16.1 [Source:ZFIN;Acc:ZDB-GENE-110913-44]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000094175	4	43379771	43392479	-1	znf1027	zinc finger protein 1027 [Source:ZFIN;Acc:ZDB-GENE-110913-160]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000094175	4	43379771	43392479	-1	znf1027	zinc finger protein 1027 [Source:ZFIN;Acc:ZDB-GENE-110913-160]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000094175	4	43379771	43392479	-1	znf1027	zinc finger protein 1027 [Source:ZFIN;Acc:ZDB-GENE-110913-160]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000094175	4	43379771	43392479	-1	znf1027	zinc finger protein 1027 [Source:ZFIN;Acc:ZDB-GENE-110913-160]	PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000094222	4	44574247	44591701	1	si:ch211-162i8.5	si:ch211-162i8.5 [Source:ZFIN;Acc:ZDB-GENE-110914-30]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000094222	4	44574247	44591701	1	si:ch211-162i8.5	si:ch211-162i8.5 [Source:ZFIN;Acc:ZDB-GENE-110914-30]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000092000	4	46954149	46970174	1	znf1020	zinc finger protein 1020 [Source:ZFIN;Acc:ZDB-GENE-110913-31]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000092000	4	46954149	46970174	1	znf1020	zinc finger protein 1020 [Source:ZFIN;Acc:ZDB-GENE-110913-31]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096210	4	57263220	57271530	1	znf1050	zinc finger protein 1050 [Source:ZFIN;Acc:ZDB-GENE-110913-27]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000096210	4	57263220	57271530	1	znf1050	zinc finger protein 1050 [Source:ZFIN;Acc:ZDB-GENE-110913-27]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096210	4	57263220	57271530	1	znf1050	zinc finger protein 1050 [Source:ZFIN;Acc:ZDB-GENE-110913-27]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102673	4	59721238	59727962	-1	si:dkey-26i24.1	si:dkey-26i24.1 [Source:ZFIN;Acc:ZDB-GENE-110913-88]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102673	4	59721238	59727962	-1	si:dkey-26i24.1	si:dkey-26i24.1 [Source:ZFIN;Acc:ZDB-GENE-110913-88]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000102673	4	59721238	59727962	-1	si:dkey-26i24.1	si:dkey-26i24.1 [Source:ZFIN;Acc:ZDB-GENE-110913-88]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096216	4	44507344	45106942	1	si:ch211-162i8.7	si:ch211-162i8.7 [Source:ZFIN;Acc:ZDB-GENE-110914-84]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096216	4	44507344	45106942	1	si:ch211-162i8.7	si:ch211-162i8.7 [Source:ZFIN;Acc:ZDB-GENE-110914-84]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096216	4	44507344	45106942	1	si:ch211-162i8.7	si:ch211-162i8.7 [Source:ZFIN;Acc:ZDB-GENE-110914-84]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000098430	4	53663094	53670133	1	znf1078	zinc finger protein 1078 [Source:ZFIN;Acc:ZDB-GENE-080218-3]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098430	4	53663094	53670133	1	znf1078	zinc finger protein 1078 [Source:ZFIN;Acc:ZDB-GENE-080218-3]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098430	4	53663094	53670133	1	znf1078	zinc finger protein 1078 [Source:ZFIN;Acc:ZDB-GENE-080218-3]	PF13465	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096041	4	44524756	44534271	-1	si:ch211-162i8.2	si:ch211-162i8.2 [Source:ZFIN;Acc:ZDB-GENE-110913-56]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096041	4	44524756	44534271	-1	si:ch211-162i8.2	si:ch211-162i8.2 [Source:ZFIN;Acc:ZDB-GENE-110913-56]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000087387	4	44842806	44861417	1	znf1038	zinc finger protein 1038 [Source:ZFIN;Acc:ZDB-GENE-110914-24]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000087387	4	44842806	44861417	1	znf1038	zinc finger protein 1038 [Source:ZFIN;Acc:ZDB-GENE-110914-24]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000087387	4	44842806	44861417	1	znf1038	zinc finger protein 1038 [Source:ZFIN;Acc:ZDB-GENE-110914-24]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000097583	4	76572909	76580808	1	arfgap3	ADP-ribosylation factor GTPase activating protein 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1]	PF01412	PTHR23180_SF208	ADP RIBOSYLATION FACTOR GTPASE ACTIVATING 3 ARF GAP 3
ENSDARG00000100421	4	59753639	59767805	-1	znf1129	zinc finger protein 1129 [Source:ZFIN;Acc:ZDB-GENE-110914-95]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100421	4	59753639	59767805	-1	znf1129	zinc finger protein 1129 [Source:ZFIN;Acc:ZDB-GENE-110914-95]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000100421	4	59753639	59767805	-1	znf1129	zinc finger protein 1129 [Source:ZFIN;Acc:ZDB-GENE-110914-95]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000089097	4	58939508	58944880	-1	znf1044	zinc finger protein 1044 [Source:ZFIN;Acc:ZDB-GENE-110914-55]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000089097	4	58939508	58944880	-1	znf1044	zinc finger protein 1044 [Source:ZFIN;Acc:ZDB-GENE-110914-55]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096120	4	71997647	72008540	-1	si:ch73-266f23.3	si:ch73-266f23.3 [Source:ZFIN;Acc:ZDB-GENE-110914-182]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096120	4	71997647	72008540	-1	si:ch73-266f23.3	si:ch73-266f23.3 [Source:ZFIN;Acc:ZDB-GENE-110914-182]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000017386	4	805480	824452	-1	sobpb	sine oculis binding protein homolog (Drosophila) b [Source:ZFIN;Acc:ZDB-GENE-041210-8]	PF15279	PTHR23186	SINE OCULIS BINDING HOMOLOG JACKSON CIRCLER 1
ENSDARG00000091176	4	39601670	39764287	1	znf995	zinc finger protein 995 [Source:ZFIN;Acc:ZDB-GENE-080215-13]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000091176	4	39601670	39764287	1	znf995	zinc finger protein 995 [Source:ZFIN;Acc:ZDB-GENE-080215-13]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000091176	4	39601670	39764287	1	znf995	zinc finger protein 995 [Source:ZFIN;Acc:ZDB-GENE-080215-13]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000091176	4	39601670	39764287	1	znf995	zinc finger protein 995 [Source:ZFIN;Acc:ZDB-GENE-080215-13]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000091176	4	39601670	39764287	1	znf995	zinc finger protein 995 [Source:ZFIN;Acc:ZDB-GENE-080215-13]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000087168	4	44656099	44665612	-1	si:ch211-162i8.4	si:ch211-162i8.4 [Source:ZFIN;Acc:ZDB-GENE-110914-48]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096058	4	70746891	70761558	1	si:ch211-161m3.2	si:ch211-161m3.2 [Source:ZFIN;Acc:ZDB-GENE-110914-154]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096058	4	70746891	70761558	1	si:ch211-161m3.2	si:ch211-161m3.2 [Source:ZFIN;Acc:ZDB-GENE-110914-154]	PF12874	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096058	4	70746891	70761558	1	si:ch211-161m3.2	si:ch211-161m3.2 [Source:ZFIN;Acc:ZDB-GENE-110914-154]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096058	4	70746891	70761558	1	si:ch211-161m3.2	si:ch211-161m3.2 [Source:ZFIN;Acc:ZDB-GENE-110914-154]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103420	4	53043378	53059511	1	si:dkey-56m15.5	si:dkey-56m15.5 [Source:ZFIN;Acc:ZDB-GENE-110913-134]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103420	4	53043378	53059511	1	si:dkey-56m15.5	si:dkey-56m15.5 [Source:ZFIN;Acc:ZDB-GENE-110913-134]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101817	4	39573153	39607391	1	si:dkey-5i16.5	si:dkey-5i16.5 [Source:ZFIN;Acc:ZDB-GENE-131120-160]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000101817	4	39573153	39607391	1	si:dkey-5i16.5	si:dkey-5i16.5 [Source:ZFIN;Acc:ZDB-GENE-131120-160]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000091524	4	44554856	44570455	-1	znf1031	zinc finger protein 1031 [Source:ZFIN;Acc:ZDB-GENE-110913-121]	PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000091524	4	44554856	44570455	-1	znf1031	zinc finger protein 1031 [Source:ZFIN;Acc:ZDB-GENE-110913-121]	PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000091524	4	44554856	44570455	-1	znf1031	zinc finger protein 1031 [Source:ZFIN;Acc:ZDB-GENE-110913-121]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000091524	4	44554856	44570455	-1	znf1031	zinc finger protein 1031 [Source:ZFIN;Acc:ZDB-GENE-110913-121]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096172	4	46987302	47011043	1	znf1113	zinc finger protein 1113 [Source:ZFIN;Acc:ZDB-GENE-110913-161]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000096172	4	46987302	47011043	1	znf1113	zinc finger protein 1113 [Source:ZFIN;Acc:ZDB-GENE-110913-161]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000088861	4	44427754	44434808	1	znf1021	zinc finger protein 1021 [Source:ZFIN;Acc:ZDB-GENE-110913-143]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000088861	4	44427754	44434808	1	znf1021	zinc finger protein 1021 [Source:ZFIN;Acc:ZDB-GENE-110913-143]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102884	4	67862106	67873740	1	si:ch211-145h19.5	si:ch211-145h19.5 [Source:ZFIN;Acc:ZDB-GENE-110914-112]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102884	4	67862106	67873740	1	si:ch211-145h19.5	si:ch211-145h19.5 [Source:ZFIN;Acc:ZDB-GENE-110914-112]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000075417	4	70873685	70894457	-1	zgc:175107	zgc:175107 [Source:ZFIN;Acc:ZDB-GENE-080220-38]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000075417	4	70873685	70894457	-1	zgc:175107	zgc:175107 [Source:ZFIN;Acc:ZDB-GENE-080220-38]	PF12874	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000075417	4	70873685	70894457	-1	zgc:175107	zgc:175107 [Source:ZFIN;Acc:ZDB-GENE-080220-38]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000075417	4	70873685	70894457	-1	zgc:175107	zgc:175107 [Source:ZFIN;Acc:ZDB-GENE-080220-38]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000075470	4	72009519	72016929	1	znf989	zinc finger protein 989 [Source:ZFIN;Acc:ZDB-GENE-050522-337]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000075470	4	72009519	72016929	1	znf989	zinc finger protein 989 [Source:ZFIN;Acc:ZDB-GENE-050522-337]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000075470	4	72009519	72016929	1	znf989	zinc finger protein 989 [Source:ZFIN;Acc:ZDB-GENE-050522-337]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000096107	4	44413911	44422082	-1	si:ch211-187d1.1	si:ch211-187d1.1 [Source:ZFIN;Acc:ZDB-GENE-110914-63]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096107	4	44413911	44422082	-1	si:ch211-187d1.1	si:ch211-187d1.1 [Source:ZFIN;Acc:ZDB-GENE-110914-63]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000096107	4	44413911	44422082	-1	si:ch211-187d1.1	si:ch211-187d1.1 [Source:ZFIN;Acc:ZDB-GENE-110914-63]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096012	4	44457514	44475284	1	znf1115	zinc finger protein 1115 [Source:ZFIN;Acc:ZDB-GENE-131119-74]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096012	4	44457514	44475284	1	znf1115	zinc finger protein 1115 [Source:ZFIN;Acc:ZDB-GENE-131119-74]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102752	4	62060935	62077578	1	znf1048	zinc finger protein 1048 [Source:ZFIN;Acc:ZDB-GENE-110913-13]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102752	4	62060935	62077578	1	znf1048	zinc finger protein 1048 [Source:ZFIN;Acc:ZDB-GENE-110913-13]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000091994	4	44360251	44369333	-1	znf1046	zinc finger protein 1046 [Source:ZFIN;Acc:ZDB-GENE-030131-2092]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000091994	4	44360251	44369333	-1	znf1046	zinc finger protein 1046 [Source:ZFIN;Acc:ZDB-GENE-030131-2092]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103375	4	70888563	70893057	-1	si:ch211-161m3.4	si:ch211-161m3.4 [Source:ZFIN;Acc:ZDB-GENE-110914-169]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103375	4	70888563	70893057	-1	si:ch211-161m3.4	si:ch211-161m3.4 [Source:ZFIN;Acc:ZDB-GENE-110914-169]	PF13465	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103375	4	70888563	70893057	-1	si:ch211-161m3.4	si:ch211-161m3.4 [Source:ZFIN;Acc:ZDB-GENE-110914-169]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103375	4	70888563	70893057	-1	si:ch211-161m3.4	si:ch211-161m3.4 [Source:ZFIN;Acc:ZDB-GENE-110914-169]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103250	4	60913281	60920604	1	si:dkeyp-35e5.10	si:dkeyp-35e5.10 [Source:ZFIN;Acc:ZDB-GENE-110913-63]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103250	4	60913281	60920604	1	si:dkeyp-35e5.10	si:dkeyp-35e5.10 [Source:ZFIN;Acc:ZDB-GENE-110913-63]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100335	4	59770725	59783373	1	znf1104	zinc finger protein 1104 [Source:ZFIN;Acc:ZDB-GENE-110913-152]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100335	4	59770725	59783373	1	znf1104	zinc finger protein 1104 [Source:ZFIN;Acc:ZDB-GENE-110913-152]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098170	4	41745855	41752647	-1	si:dkey-4e4.1	si:dkey-4e4.1 [Source:ZFIN;Acc:ZDB-GENE-110914-73]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000098170	4	41745855	41752647	-1	si:dkey-4e4.1	si:dkey-4e4.1 [Source:ZFIN;Acc:ZDB-GENE-110914-73]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101946	4	62080976	62096188	1	si:dkey-92j16.2	si:dkey-92j16.2 [Source:ZFIN;Acc:ZDB-GENE-110914-8]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101946	4	62080976	62096188	1	si:dkey-92j16.2	si:dkey-92j16.2 [Source:ZFIN;Acc:ZDB-GENE-110914-8]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102999	4	62012131	62300828	1	si:dkey-179k24.4	si:dkey-179k24.4 [Source:ZFIN;Acc:ZDB-GENE-110913-101]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102999	4	62012131	62300828	1	si:dkey-179k24.4	si:dkey-179k24.4 [Source:ZFIN;Acc:ZDB-GENE-110913-101]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000102999	4	62012131	62300828	1	si:dkey-179k24.4	si:dkey-179k24.4 [Source:ZFIN;Acc:ZDB-GENE-110913-101]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100652	4	62619103	62627902	-1	znf1147	zinc finger protein 1147 [Source:ZFIN;Acc:ZDB-GENE-080218-13]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100112	4	41749242	41759938	1	znf1118	zinc finger protein 1118 [Source:ZFIN;Acc:ZDB-GENE-131125-21]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100112	4	41749242	41759938	1	znf1118	zinc finger protein 1118 [Source:ZFIN;Acc:ZDB-GENE-131125-21]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100112	4	41749242	41759938	1	znf1118	zinc finger protein 1118 [Source:ZFIN;Acc:ZDB-GENE-131125-21]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000102008	4	32181085	32214101	-1	si:dkey-72l17.6	si:dkey-72l17.6 [Source:ZFIN;Acc:ZDB-GENE-110913-49]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102008	4	32181085	32214101	-1	si:dkey-72l17.6	si:dkey-72l17.6 [Source:ZFIN;Acc:ZDB-GENE-110913-49]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101756	4	68816117	68823793	-1	im:7141269	im:7141269 [Source:ZFIN;Acc:ZDB-GENE-041111-134]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101756	4	68816117	68823793	-1	im:7141269	im:7141269 [Source:ZFIN;Acc:ZDB-GENE-041111-134]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101756	4	68816117	68823793	-1	im:7141269	im:7141269 [Source:ZFIN;Acc:ZDB-GENE-041111-134]	PF13465	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101756	4	68816117	68823793	-1	im:7141269	im:7141269 [Source:ZFIN;Acc:ZDB-GENE-041111-134]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000104184	4	62050838	62060585	-1	znf1098	zinc finger protein 1098 [Source:ZFIN;Acc:ZDB-GENE-110914-13]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102156	4	69770447	69779318	1	si:dkey-264f17.4	si:dkey-264f17.4 [Source:ZFIN;Acc:ZDB-GENE-110913-112]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000034326	4	10605261	10616506	1	ing3	inhibitor of growth family, member 3 [Source:ZFIN;Acc:ZDB-GENE-040109-3]	PF12998	PTHR10333_SF42	CHROMATIN MODIFICATION RELATED YNG2 ING1 HOMOLOG 2
ENSDARG00000041665	4	12293425	12308985	1	mkrn1	makorin, ring finger protein, 1 [Source:ZFIN;Acc:ZDB-GENE-020213-1]	PF15815	PTHR11224	E3 UBIQUITIN LIGASE MAKORIN EC_6.3.2.-
ENSDARG00000041665	4	12293425	12308985	1	mkrn1	makorin, ring finger protein, 1 [Source:ZFIN;Acc:ZDB-GENE-020213-1]	PF14608	PTHR11224	E3 UBIQUITIN LIGASE MAKORIN EC_6.3.2.-
ENSDARG00000041665	4	12293425	12308985	1	mkrn1	makorin, ring finger protein, 1 [Source:ZFIN;Acc:ZDB-GENE-020213-1]	PF00642	PTHR11224	E3 UBIQUITIN LIGASE MAKORIN EC_6.3.2.-
ENSDARG00000090532	4	47848850	47861304	1	znf974	zinc finger protein 974 [Source:ZFIN;Acc:ZDB-GENE-131119-54]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000090532	4	47848850	47861304	1	znf974	zinc finger protein 974 [Source:ZFIN;Acc:ZDB-GENE-131119-54]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000090532	4	47848850	47861304	1	znf974	zinc finger protein 974 [Source:ZFIN;Acc:ZDB-GENE-131119-54]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099119	4	62219806	62227189	1	si:dkey-179k24.2	si:dkey-179k24.2 [Source:ZFIN;Acc:ZDB-GENE-110914-40]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000099119	4	62219806	62227189	1	si:dkey-179k24.2	si:dkey-179k24.2 [Source:ZFIN;Acc:ZDB-GENE-110914-40]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099119	4	62219806	62227189	1	si:dkey-179k24.2	si:dkey-179k24.2 [Source:ZFIN;Acc:ZDB-GENE-110914-40]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000098087	4	62081475	62116419	1	si:dkey-30f3.2	si:dkey-30f3.2 [Source:ZFIN;Acc:ZDB-GENE-110913-70]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098087	4	62081475	62116419	1	si:dkey-30f3.2	si:dkey-30f3.2 [Source:ZFIN;Acc:ZDB-GENE-110913-70]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100434	4	62264614	62271088	-1	znf1091	zinc finger protein 1091 [Source:ZFIN;Acc:ZDB-GENE-110913-111]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000100434	4	62264614	62271088	-1	znf1091	zinc finger protein 1091 [Source:ZFIN;Acc:ZDB-GENE-110913-111]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000094459	4	40843717	40859902	1	znf987	zinc finger protein 987 [Source:ZFIN;Acc:ZDB-GENE-120709-57]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000094459	4	40843717	40859902	1	znf987	zinc finger protein 987 [Source:ZFIN;Acc:ZDB-GENE-120709-57]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096029	4	44506972	44514308	1	znf1138	zinc finger protein 1138 [Source:ZFIN;Acc:ZDB-GENE-110914-11]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096029	4	44506972	44514308	1	znf1138	zinc finger protein 1138 [Source:ZFIN;Acc:ZDB-GENE-110914-11]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101842	4	57135126	57137979	1	znf1086	zinc finger protein 1086 [Source:ZFIN;Acc:ZDB-GENE-141212-233]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000101842	4	57135126	57137979	1	znf1086	zinc finger protein 1086 [Source:ZFIN;Acc:ZDB-GENE-141212-233]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101842	4	57135126	57137979	1	znf1086	zinc finger protein 1086 [Source:ZFIN;Acc:ZDB-GENE-141212-233]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000100961	4	35715983	35766868	-1	si:dkey-176f19.6	si:dkey-176f19.6 [Source:ZFIN;Acc:ZDB-GENE-110913-42]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100961	4	35715983	35766868	-1	si:dkey-176f19.6	si:dkey-176f19.6 [Source:ZFIN;Acc:ZDB-GENE-110913-42]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000100961	4	35715983	35766868	-1	si:dkey-176f19.6	si:dkey-176f19.6 [Source:ZFIN;Acc:ZDB-GENE-110913-42]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100961	4	35715983	35766868	-1	si:dkey-176f19.6	si:dkey-176f19.6 [Source:ZFIN;Acc:ZDB-GENE-110913-42]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000100961	4	35715983	35766868	-1	si:dkey-176f19.6	si:dkey-176f19.6 [Source:ZFIN;Acc:ZDB-GENE-110913-42]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100961	4	35715983	35766868	-1	si:dkey-176f19.6	si:dkey-176f19.6 [Source:ZFIN;Acc:ZDB-GENE-110913-42]	PF13465	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100961	4	35715983	35766868	-1	si:dkey-176f19.6	si:dkey-176f19.6 [Source:ZFIN;Acc:ZDB-GENE-110913-42]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100961	4	35715983	35766868	-1	si:dkey-176f19.6	si:dkey-176f19.6 [Source:ZFIN;Acc:ZDB-GENE-110913-42]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103348	4	35743241	35755524	1	si:dkey-176f19.7	si:dkey-176f19.7 [Source:ZFIN;Acc:ZDB-GENE-110913-130]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103348	4	35743241	35755524	1	si:dkey-176f19.7	si:dkey-176f19.7 [Source:ZFIN;Acc:ZDB-GENE-110913-130]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000093461	4	53025650	53039571	-1	si:dkey-56m15.6	si:dkey-56m15.6 [Source:ZFIN;Acc:ZDB-GENE-110914-102]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093461	4	53025650	53039571	-1	si:dkey-56m15.6	si:dkey-56m15.6 [Source:ZFIN;Acc:ZDB-GENE-110914-102]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000093461	4	53025650	53039571	-1	si:dkey-56m15.6	si:dkey-56m15.6 [Source:ZFIN;Acc:ZDB-GENE-110914-102]	PF13465	PTHR24384	ZINC FINGER
